	tweet_id	jpg_url	prob_breed	timestamp	source	text	expanded_urls	rating_numerator	rating_denominator	name	doggo	floofer	pupper	puppo	num_likes	num_retweets
938	732726085725589504	https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg	Pomeranian	2016-05-18 00:14:46 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL	https://twitter.com/dog_rates/status/732726085725589504/photo/1	11.0	10.0	Aldrick	None	None	None	None	3713.0	949.0
942	733482008106668032	https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg	French_bulldog	2016-05-20 02:18:32 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L"	https://twitter.com/dog_rates/status/733482008106668032/photo/1	10.0	10.0	None	None	None	None	None	3310.0	1017.0
943	733822306246479872	https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg	Lhasa	2016-05-21 00:50:46 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL	https://twitter.com/dog_rates/status/733822306246479872/photo/1	10.0	10.0	Moose	None	floofer	None	None	3859.0	1079.0
946	734787690684657664	https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg	golden_retriever	2016-05-23 16:46:51 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA	https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1	13.0	10.0	None	None	None	None	None	13204.0	6753.0
952	735991953473572864	https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg	cocker_spaniel	2016-05-27 00:32:10 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca	https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1	11.0	10.0	Maxaroni	None	None	None	None	3786.0	1231.0
953	736010884653420544	https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg	golden_retriever	2016-05-27 01:47:23 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS	https://twitter.com/dog_rates/status/736010884653420544/photo/1,https://twitter.com/dog_rates/status/736010884653420544/photo/1	10.0	10.0	None	None	None	None	None	8315.0	3189.0
956	736736130620620800	https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg	schipperke	2016-05-29 01:49:16 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW	https://twitter.com/dog_rates/status/736736130620620800/photo/1	13.0	10.0	Chadrick	None	None	None	None	4544.0	1864.0
957	737445876994609152	https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg	Samoyed	2016-05-31 00:49:32 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT	https://twitter.com/dog_rates/status/737445876994609152/photo/1	13.0	10.0	None	None	floofer	None	None	10840.0	4789.0
958	737678689543020544	https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg	Pembroke	2016-05-31 16:14:39 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5	https://twitter.com/dog_rates/status/737678689543020544/photo/1	11.0	10.0	None	None	None	None	None	5307.0	1431.0
962	738166403467907072	https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg	keeshond	2016-06-02 00:32:39 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs	https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1	12.0	10.0	Axel	None	None	None	None	9273.0	3652.0
966	738883359779196928	https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg	Labrador_retriever	2016-06-04 00:01:35 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc	https://twitter.com/dog_rates/status/738883359779196928/photo/1,https://twitter.com/dog_rates/status/738883359779196928/photo/1	10.0	10.0	None	None	None	None	None	3519.0	871.0
967	738885046782832640	https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg	American_Staffordshire_terrier	2016-06-04 00:08:17 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr	https://twitter.com/dog_rates/status/738885046782832640/photo/1	11.0	10.0	Charles	None	None	None	None	3967.0	1223.0
970	739544079319588864	https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg	Labrador_retriever	2016-06-05 19:47:03 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P	https://twitter.com/dog_rates/status/739544079319588864/photo/1	10.0	10.0	None	None	None	None	None	41793.0	22975.0
973	739932936087216128	https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg	redbone	2016-06-06 21:32:13 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1	https://twitter.com/dog_rates/status/739932936087216128/photo/1	10.0	10.0	Rorie	None	None	None	None	4272.0	1157.0
974	739979191639244800	https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg	Irish_water_spaniel	2016-06-07 00:36:02 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf	https://twitter.com/dog_rates/status/739979191639244800/photo/1	12.0	10.0	Nollie	None	None	None	None	21025.0	6355.0
976	740359016048689152	https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg	golden_retriever	2016-06-08 01:45:19 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW	https://twitter.com/dog_rates/status/740359016048689152/photo/1	9.0	10.0	Chase	None	None	None	None	3472.0	916.0
978	740676976021798912	https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg	Norwegian_elkhound	2016-06-08 22:48:46 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC	https://twitter.com/dog_rates/status/740676976021798912/photo/1	11.0	10.0	Baloo	None	None	pupper	None	19125.0	7303.0
983	741438259667034112	https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg	Chesapeake_Bay_retriever	2016-06-11 01:13:51 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5	https://twitter.com/dog_rates/status/741438259667034112/photo/1	9.0	10.0	Tucker	None	None	None	None	3871.0	896.0
984	741743634094141440	https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg	Labrador_retriever	2016-06-11 21:27:17 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE	https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1	11.0	10.0	Aqua	None	None	pupper	None	8623.0	2972.0
986	742150209887731712	https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg	French_bulldog	2016-06-13 00:22:53 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY	https://twitter.com/dog_rates/status/742150209887731712/photo/1	8.0	10.0	Edmund	None	None	pupper	None	5416.0	1673.0
988	742423170473463808	https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg	pug	2016-06-13 18:27:32 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b	https://twitter.com/dog_rates/status/742423170473463808/photo/1	12.0	10.0	Bell	None	None	None	None	10372.0	4077.0
989	743210557239623680	https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg	golden_retriever	2016-06-15 22:36:19 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO	https://twitter.com/dog_rates/status/743210557239623680/photo/1	10.0	10.0	Kayla	None	None	None	None	4043.0	1464.0
990	743222593470234624	https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg	kuvasz	2016-06-15 23:24:09 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa	https://twitter.com/dog_rates/status/743222593470234624/photo/1	12.0	10.0	a	None	None	pupper	None	6540.0	2049.0
991	743253157753532416	https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg	malamute	2016-06-16 01:25:36 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx	https://twitter.com/dog_rates/status/743253157753532416/photo/1	10.0	10.0	Kilo	None	None	None	puppo	4468.0	1307.0
995	743980027717509120	https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg	bull_mastiff	2016-06-18 01:33:55 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2	https://twitter.com/dog_rates/status/743980027717509120/photo/1	11.0	10.0	Geno	None	None	None	None	4386.0	1169.0
999	744971049620602880	https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg	toy_poodle	2016-06-20 19:11:53 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r	https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1	12.0	10.0	Indie	None	None	None	None	8320.0	2898.0
1000	744995568523612160	https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg	Old_English_sheepdog	2016-06-20 20:49:19 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK	https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1	9.0	10.0	Abby	None	None	None	puppo	3142.0	671.0
1001	745057283344719872	https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg	Shetland_sheepdog	2016-06-21 00:54:33 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA	https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1	12.0	10.0	Oliver	None	None	None	None	7636.0	2449.0
1005	745789745784041472	https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg	Pekinese	2016-06-23 01:25:06 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu	https://twitter.com/dog_rates/status/745789745784041472/photo/1	10.0	10.0	Gus	None	None	None	None	4259.0	1148.0
1006	746056683365994496	https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg	Shetland_sheepdog	2016-06-23 19:05:49 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx	https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1	11.0	10.0	Arlen	None	None	None	None	3754.0	877.0
1011	746790600704425984	https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg	Boston_bull	2016-06-25 19:42:08 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf	https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1	10.0	10.0	None	None	None	None	None	5157.0	1712.0
1012	746818907684614144	https://pbs.twimg.com/media/Cl071YVWEAAlF7N.jpg	Ibizan_hound	2016-06-25 21:34:37 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"Guys... Dog Jesus 2.0
13/10 buoyant af https://t.co/CuNA7OwfKQ"	https://twitter.com/dog_rates/status/746818907684614144/photo/1	13.0	10.0	None	None	None	None	None	5596.0	1858.0
1013	746872823977771008	https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg	Pembroke	2016-06-26 01:08:52 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2	https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1	11.0	10.0	a	None	None	None	None	6333.0	2314.0
1016	747512671126323200	https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg	Cardigan	2016-06-27 19:31:23 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP	https://twitter.com/dog_rates/status/747512671126323200/photo/1	10.0	10.0	None	None	None	None	None	5871.0	1711.0
1017	747594051852075008	https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg	basenji	2016-06-28 00:54:46 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr	https://twitter.com/dog_rates/status/747594051852075008/photo/1	11.0	10.0	None	None	None	None	None	3904.0	1135.0
1018	747600769478692864	https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg	Chesapeake_Bay_retriever	2016-06-28 01:21:27 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ	https://twitter.com/dog_rates/status/747600769478692864/photo/1,https://twitter.com/dog_rates/status/747600769478692864/photo/1	10.0	10.0	Bookstore	None	None	None	None	2450.0	592.0
1019	747816857231626240	https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg	Pembroke	2016-06-28 15:40:07 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R	https://twitter.com/dog_rates/status/747816857231626240/photo/1	14.0	10.0	a	None	None	None	None	5131.0	1253.0
1020	747844099428986880	https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg	Pembroke	2016-06-28 17:28:22 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz	https://twitter.com/dog_rates/status/747844099428986880/photo/1	11.0	10.0	Huxley	None	None	None	None	2966.0	810.0
1021	747885874273214464	https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg	kuvasz	2016-06-28 20:14:22 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW	https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1	8.0	10.0	a	None	None	None	None	3122.0	1062.0
1026	748568946752774144	https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg	Tibetan_terrier	2016-06-30 17:28:39 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18	https://twitter.com/dog_rates/status/748568946752774144/video/1	12.0	10.0	Cora	None	None	None	None	2306.0	727.0
